ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2017,237.967,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,widowed,2017,69.978,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,divorced,2017,294.03,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2017,651.954,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2017,537.448,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,total,2018,1210.309,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,single,2018,306.395,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,married,2018,298.827,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2018,233.083,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,widowed,2018,74.722,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,divorced,2018,297.282,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2018,678.399,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2018,531.91,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,total,2019,1260.289,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,single,2019,325.289,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,married,2019,302.088,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2019,236.353,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,widowed,2019,77.533,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,divorced,2019,319.026,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2019,721.848,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Labour force by sex, age and marital status (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2019,538.441,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2008,1440.545,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2008,284.513,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2008,983.436,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2008,80.92,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2008,91.361,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,not_elsewhere_classified,2008,,Unreliable,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2008,456.795,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2008,983.436,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2009,1375.818,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2009,292.324,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2009,918.212,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2009,73.194,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2009,92.088,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2009,457.606,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2009,918.212,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2010,1283.667,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2010,278.716,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2010,832.407,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2010,72.085,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2010,100.458,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2010,451.26,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2010,832.407,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2011,1242.728,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2011,266.876,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2011,821.749,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2011,62.902,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2011,91.202,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2011,420.98,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2011,821.749,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2012,1246.663,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2012,279.779,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2012,819.582,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2012,61.45,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2012,85.853,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2012,427.081,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2012,819.582,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2013,1284.285,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2013,273.942,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2013,850.808,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2013,57.956,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2013,101.58,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2013,433.477,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2013,850.808,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2014,1383.973,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2014,308.529,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2014,923.038,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2014,62.632,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2014,89.774,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2014,460.935,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2014,923.038,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2015,1363.753,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2015,315.459,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2015,896.119,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2015,59.42,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2015,92.755,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2015,467.634,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2015,896.119,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2016,1415.796,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2016,335.097,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2016,916.27,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2016,69.627,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2016,94.803,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2016,499.527,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2016,916.27,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2017,1434.27,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2017,343.175,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2017,924.616,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2017,69.321,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2017,97.158,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2017,509.654,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2017,924.616,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2018,1439.25,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2018,355.257,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2018,923.571,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2018,61.483,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2018,98.939,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2018,515.679,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2018,923.571,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2019,1443.951,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2019,358.864,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2019,924.283,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2019,67.184,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2019,93.62,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2019,519.668,,,,Repository: ILO-STATISTICS - Micro data processing
Serbia,"Labour force by sex, age and marital status (thousands)",SRB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2019,924.283,,,,Repository: ILO-STATISTICS - Micro data processing
Suriname,"Labour force by sex, age and marital status (thousands)",SUR - HIES - Survey on Living Conditions,Sex: Female,Age (Aggregate bands): Total,total,2016,84.916,,,,Repository: ILO-STATISTICS - Micro data processing
Suriname,"Labour force by sex, age and marital status (thousands)",SUR - HIES - Survey on Living Conditions,Sex: Female,Age (Aggregate bands): Total,single,2016,30.956,,,,Repository: ILO-STATISTICS - Micro data processing
Suriname,"Labour force by sex, age and marital status (thousands)",SUR - HIES - Survey on Living Conditions,Sex: Female,Age (Aggregate bands): Total,married,2016,28.265,,,,Repository: ILO-STATISTICS - Micro data processing
Suriname,"Labour force by sex, age and marital status (thousands)",SUR - HIES - Survey on Living Conditions,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2016,19.073,,,,Repository: ILO-STATISTICS - Micro data processing
Suriname,"Labour force by sex, age and marital status (thousands)",SUR - HIES - Survey on Living Conditions,Sex: Female,Age (Aggregate bands): Total,widowed,2016,2.78,,,,Repository: ILO-STATISTICS - Micro data processing
Suriname,"Labour force by sex, age and marital status (thousands)",SUR - HIES - Survey on Living Conditions,Sex: Female,Age (Aggregate bands): Total,divorced,2016,3.843,,,,Repository: ILO-STATISTICS - Micro data processing
Suriname,"Labour force by sex, age and marital status (thousands)",SUR - HIES - Survey on Living Conditions,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2016,37.579,,,,Repository: ILO-STATISTICS - Micro data processing
Suriname,"Labour force by sex, age and marital status (thousands)",SUR - HIES - Survey on Living Conditions,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2016,47.337,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1998,360.115,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1998,771.385,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1999,375.685,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1999,776.877,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2000,400.849,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2000,776.315,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2001,416.667,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2001,784.004,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2002,423.222,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2002,766.106,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2003,415.297,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2003,780.356,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2004,426.038,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2004,778.888,,,,Repository: ILO-STATISTICS - Micro data processing
